"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.677674849E0,-1.757544279E-1,1.468585253E0,7.015323639E-2,1.480727436E0
9.687745649E0,-4.638224542E-1,-1.342586279E0,7.707786560E-2,1.422536531E0
9.697816450E0,6.151102781E-1,-2.571332932E0,-5.924224854E-3,2.643888953E0
9.707887251E0,-2.096460164E-1,9.865516424E-1,-1.058216095E-1,1.014117256E0
9.717958052E0,-3.062334657E-1,3.026787281E0,-1.694078445E-1,3.046952444E0
9.727937300E0,3.716846704E-1,1.664548874E0,1.168613434E-1,1.709540588E0
9.738099653E0,3.122207522E-2,-2.960138321E0,-1.375293732E-2,2.960334920E0
9.748170454E0,-5.293217897E-1,-1.386612892E0,-4.183187485E-1,1.542033542E0
9.758241255E0,-7.598745823E-2,5.678212643E-1,1.476058960E-1,5.915932576E-1
9.768312056E0,3.003145754E-1,-1.535236239E-1,2.555246353E-1,4.231444039E-1
9.778382856E0,2.868378162E-1,2.510841608E0,-2.801046371E-1,2.542648250E0
9.788453657E0,-1.977524459E-1,-2.835937142E-1,1.336812973E-1,3.706779112E-1
9.798554975E0,-2.096869051E-1,-3.200115681E0,8.292484283E-2,3.208050108E0
9.808595259E0,-1.674002111E-1,2.115499973E-2,-1.946640015E-1,2.576129619E-1
9.818666059E0,-9.642779827E-3,2.173988342E0,-1.210622787E-1,2.177377866E0
9.828736860E0,-2.297772765E-1,2.531430244E0,-4.411697388E-2,2.542220090E0
9.838807661E0,6.023865938E-1,-2.318875790E0,1.511850357E-1,2.400606476E0
9.848908979E0,-1.131631732E-1,-2.101556778E0,3.231048584E-3,2.104603819E0
9.858949263E0,-1.048460245E0,1.005553722E0,-1.455879211E-1,1.460001033E0
9.869966108E0,8.813976049E-1,-1.290348768E-1,-2.327919006E-2,8.910968848E-1
9.879090864E0,5.182138085E-2,1.251751423E0,1.551332474E-1,1.262391938E0
9.889161665E0,-3.601375222E-1,1.112247586E0,5.159378052E-2,1.170237432E0
9.899262983E0,4.729053676E-1,-2.818221331E0,9.385871887E-2,2.859164286E0
9.909333784E0,-6.913795471E-1,-5.794151425E-1,6.642150879E-2,9.045105872E-1
9.919404585E0,2.886717319E-1,2.066165209E0,-3.303890228E-1,2.112232692E0
9.929444868E0,3.178127706E-1,1.639129519E0,1.967144012E-2,1.669771692E0
9.939515669E0,-1.903777421E-1,-1.509266257E0,1.607799530E-1,1.529698831E0
9.949616987E0,4.287046790E-1,-1.994167089E0,-7.428359985E-2,2.041080139E0
9.959657270E0,-4.569513500E-1,4.833225608E-1,1.555728912E-2,6.653174154E-1
9.969758589E0,-1.096049845E-1,1.133181572E0,-8.622074127E-2,1.141730154E0
9.979829390E0,7.920384407E-1,5.752444267E-1,8.074760437E-3,9.789260666E-1
9.989869673E0,-3.464366496E-1,8.314846754E-1,-4.657840729E-2,9.019726524E-1
9.999940474E0,-4.349833727E-1,-2.138977528E0,-1.190862656E-1,2.186004789E0
1.001004179E1,4.161747992E-1,-1.811364651E0,2.679157257E-1,1.877770539E0
1.002011259E1,-1.421704590E-1,2.135460854E0,-2.195100784E-1,2.151415853E0
1.003015288E1,1.096337736E-1,2.713477612E0,-3.283119202E-2,2.715889946E0
1.004022368E1,2.818750143E-1,-7.299638391E-1,1.887044907E-1,8.049286396E-1
1.005032500E1,-2.094971240E-1,-2.761391401E0,2.272891998E-2,2.769420178E0
1.006036528E1,-1.452242434E-1,2.624120712E-1,-3.072519302E-1,4.293645591E-1
1.007138212E1,-6.285658479E-2,4.498126507E-1,3.596963882E-1,5.793650513E-1
1.008053740E1,4.269970059E-1,6.899819374E-1,-2.722835541E-2,8.118761607E-1
1.009060820E1,9.280323982E-2,1.458505750E0,4.344940186E-3,1.461461714E0
1.010064848E1,-3.488715291E-1,-2.256116629E0,3.363151550E-1,2.307570469E0
1.011071928E1,-2.087980509E-1,-1.362765431E0,-2.286167145E-1,1.397494848E0
1.012082060E1,2.280701399E-1,1.658387423E0,-2.215709686E-1,1.688596614E0
1.013086088E1,-1.903389692E-1,2.025493622E0,6.412124634E-2,2.035427441E0
1.014093168E1,3.239056468E-2,-3.778291941E-1,-6.870269775E-3,3.792772722E-1
1.015103300E1,4.513807595E-1,-2.830060959E0,1.762018204E-1,2.871243059E0
1.016107329E1,-7.492095828E-1,1.607344747E-1,-5.095357895E-1,9.202050267E-1
1.017114409E1,7.885143161E-2,8.832529187E-1,-7.537269592E-2,8.899630947E-1
1.018124540E1,3.342771530E-1,3.614212275E-1,2.453594208E-1,5.500616002E-1
1.019131621E1,-6.674273610E-1,1.345142603E0,3.178501129E-2,1.501958119E0
1.020135649E1,5.357477665E-1,-1.681794882E0,-7.863235474E-2,1.766817122E0
1.021145781E1,-2.360208333E-1,-2.400472641E0,1.959371567E-1,2.419992997E0
1.022152861E1,-1.720291078E-1,1.835032701E0,-4.134922028E-1,1.888892488E0
1.023156889E1,2.497040331E-1,2.382560015E0,2.002983093E-1,2.403968332E0
1.024163969E1,-3.881268799E-1,1.125651002E-1,2.265882492E-1,4.633094121E-1
1.025174101E1,5.540414453E-1,-2.419084787E0,-1.095981598E-1,2.484138661E0
1.026181181E1,-3.722548783E-1,-9.700612426E-1,-1.250467300E-1,1.046531984E0
1.027346953E1,-3.939782679E-1,9.635406137E-1,2.492713928E-2,1.041273620E0
1.028195341E1,8.133865595E-1,8.596777916E-1,6.055831909E-2,1.185036249E0
1.029202421E1,-2.071793079E-1,1.492360115E0,3.576726913E-1,1.548545037E0
1.030209502E1,-2.581382096E-1,-1.258287430E0,-1.616849899E-1,1.294629147E0
1.031216582E1,3.996505737E-1,-2.558683157E0,-3.363323212E-2,2.589924955E0
1.032226713E1,-4.890932739E-1,1.299063683E0,-6.780910492E-2,1.389739816E0
1.033236845E1,-4.347193241E-2,2.459242105E0,-2.119293213E-1,2.468739674E0
1.034250029E1,5.348412395E-1,5.674223900E-1,3.413333893E-1,8.511943390E-1
1.035263212E1,-6.620824337E-2,-2.864649773E0,2.460565567E-1,2.875959958E0
1.036276396E1,-6.285080314E-2,-2.013351917E-1,-4.275398254E-1,4.767351311E-1
1.037286528E1,-2.424335182E-1,7.351819873E-1,2.023534775E-1,8.001334233E-1
1.038302763E1,6.537091732E-2,-1.618552208E-1,1.342620850E-1,2.202198374E-1
1.039312895E1,5.341645479E-1,1.328807592E0,-2.341442108E-1,1.451166735E0
1.040326079E1,-1.351408362E-1,-1.038801670E-2,1.561174393E-1,2.067452813E-1
1.041339262E1,-4.806869924E-1,-2.688376427E0,-1.456832886E-2,2.731051086E0
1.042422636E1,5.079616308E-1,8.062818050E-1,-3.589267731E-1,1.018304373E0
1.043365629E1,-4.682915211E-1,2.439979076E0,6.499481201E-2,2.485360973E0
1.044378813E1,1.646862626E-1,8.930702806E-1,1.826000214E-1,9.263038696E-1
1.045391997E1,8.581479192E-1,-2.526138544E0,2.667694092E-1,2.681223548E0
1.046405180E1,-7.442551255E-1,-8.554212451E-1,-9.274864197E-2,1.137657026E0
1.047509917E1,-1.096011400E-1,8.817073703E-1,-2.221574783E-1,9.158461890E-1
1.048428496E1,5.438264012E-1,-9.080827236E-2,3.192920685E-1,6.371347754E-1
1.049438627E1,5.182036757E-2,2.040313244E0,-4.023647308E-2,2.041367791E0
1.050451811E1,-2.056452930E-1,-7.245580554E-1,-2.905654907E-2,7.537364561E-1
1.051464995E1,1.582077444E-1,-2.931471348E0,9.630012512E-2,2.937316406E0
1.052478178E1,-6.698446870E-1,6.331962347E-1,-2.349681854E-1,9.512304792E-1
1.053491362E1,4.078576267E-1,1.729370356E0,-1.478681564E-1,1.782956719E0
1.054504545E1,2.221900225E-2,1.908376217E0,1.556186676E-1,1.914839586E0
1.055514677E1,-1.295337975E-1,-2.384801388E0,1.076116562E-1,2.390739830E0
1.056527861E1,4.180914760E-1,-1.765466690E0,-8.691596985E-2,1.816377577E0
1.057544096E1,-1.039458036E0,1.096694946E0,-3.599262238E-2,1.511458992E0
1.058554228E1,3.959839642E-1,4.728606343E-1,-3.536796570E-2,6.177793881E-1
1.059567412E1,6.992787123E-1,1.277546883E0,1.341838837E-1,1.462573783E0
1.060565336E1,-7.554895878E-1,2.172007561E-1,-1.225605011E-1,7.955889404E-1
1.061605986E1,3.852334619E-1,-3.078204632E0,4.700660706E-2,3.102572835E0
1.062619169E1,-3.820932209E-1,-6.374904513E-1,1.090869904E-1,7.511919039E-1
1.063604887E1,-4.654098451E-1,2.571844578E0,-2.654275894E-1,2.627059699E0
1.064615019E1,9.352620840E-1,2.816490650E0,1.762046814E-1,2.972941782E0
1.065631254E1,-1.171260476E-1,-2.141096354E0,3.334970474E-1,2.170076585E0
1.066632231E1,-1.629889011E-1,-2.165189505E0,-8.957672119E-2,2.173162433E0
1.067550810E1,-1.629889011E-1,-2.165189505E0,-8.957672119E-2,2.173162433E0
1.068649443E1,9.080663323E-2,3.069598079E-1,9.515190125E-2,3.339521711E-1
1.069482573E1,9.080663323E-2,3.069598079E-1,9.515190125E-2,3.339521711E-1
1.070492705E1,7.820993662E-1,1.392591238E0,7.346916199E-2,1.598870693E0
1.071499785E1,-1.361936331E-3,8.734582663E-1,1.514377594E-1,8.864900410E-1
1.072506865E1,-6.626548767E-1,-2.631872177E0,-6.363773346E-2,2.714758259E0
1.073510893E1,3.442135155E-1,-3.599389195E-1,-2.345209122E-1,5.504898076E-1
1.074517973E1,-1.637065113E-1,1.479279757E0,-2.939033508E-2,1.488600756E0
1.075525053E1,-8.476430178E-2,1.929868221E0,-9.899139404E-3,1.931754211E0
1.076532133E1,7.199980021E-1,-1.915015936E0,2.687368393E-1,2.063468596E0
1.077539213E1,-2.361236811E-1,-1.642895103E0,-3.935432434E-2,1.660243197E0
1.078546293E1,-5.887173414E-1,8.986865282E-1,-1.879043579E-1,1.090657431E0
1.079553374E1,5.036268830E-1,5.001679659E-1,7.409763336E-2,7.136515191E-1
1.080560454E1,6.735944748E-2,8.572648168E-1,3.518009186E-2,8.606264579E-1
1.081567534E1,1.600019336E-1,5.393943787E-1,-3.310585022E-2,5.635981829E-1
1.082577666E1,-2.237766981E-2,-2.858172178E0,2.972211838E-1,2.873671761E0
1.083581694E1,-4.706267118E-1,-9.223892689E-1,-8.762073517E-2,1.039215501E0
1.084588774E1,5.147955418E-1,2.521515131E0,-2.756404877E-1,2.588248575E0
1.085598906E1,5.245745182E-3,2.976140499E0,-5.757522583E-2,2.976701983E0
1.086605986E1,-2.680283785E-1,-1.835755825E0,2.244567871E-2,1.855355079E0
1.087704619E1,4.925004542E-1,-2.327119827E0,6.857395172E-2,2.379652448E0
1.088617094E1,-9.617326260E-1,1.394904256E-1,-9.109592438E-2,9.760561921E-1
1.089627226E1,4.792164564E-1,3.645450473E-1,-1.863002777E-2,6.024023419E-1
1.090631254E1,8.937113285E-1,1.504381180E0,7.283687592E-2,1.751338883E0
1.091638334E1,-8.064907193E-1,9.242323637E-1,9.238624573E-2,1.230108922E0
1.092645415E1,2.491424084E-1,-2.895243168E0,-1.657009125E-2,2.905990280E0
1.093652495E1,-3.545379043E-1,-1.259658813E0,-1.370239258E-2,1.308673071E0
1.094662626E1,-2.310464978E-1,2.192021608E0,-1.972389221E-1,2.212971850E0
1.095666655E1,6.404983401E-1,2.865917206E0,-7.783985138E-2,2.937648481E0
1.096673735E1,3.476169705E-2,-1.317989588E0,2.522382736E-1,1.342359518E0
1.097683867E1,-3.019779921E-1,-2.267509699E0,-1.328296661E-1,2.291382697E0
1.098690947E1,-1.923927069E-1,2.138845325E-1,-2.314023972E-1,3.691999679E-1
1.099694975E1,-3.063261807E-1,-1.218933463E-1,1.113319397E-1,3.479777545E-1
1.100702055E1,7.453494072E-1,1.287594795E0,2.314662933E-2,1.487945517E0
1.101712187E1,-5.769938231E-2,1.262035847E0,1.010522842E-1,1.267389151E0
1.102719267E1,-2.467169166E-1,-2.462247849E0,-7.704639435E-2,2.475776616E0
1.103726347E1,1.798363328E-1,-9.504544139E-1,-8.374118805E-2,9.709362935E-1
1.104730376E1,-1.339793503E-1,1.866603851E0,-2.140254974E-1,1.883604873E0
1.105740507E1,-3.383904397E-1,1.447385550E0,3.902339935E-2,1.486928325E0
1.106747587E1,9.001027942E-1,-5.374242067E-1,1.945171356E-1,1.066230151E0
1.107846220E1,-3.443847895E-1,-1.899461508E0,-5.223274231E-3,1.930435750E0
1.108761748E1,-5.383013487E-1,-6.621515751E-2,-3.001260757E-1,6.198616381E-1
1.109768828E1,5.928663015E-1,8.669485450E-1,6.802654266E-2,1.052481754E0
1.110772856E1,-3.665402532E-1,5.169392228E-1,2.017259598E-1,6.650347962E-1
1.111782988E1,2.462601364E-1,9.469623566E-1,-7.635688782E-2,9.814337134E-1
1.112790068E1,-2.463418245E-2,-1.975281000E0,-3.388309479E-2,1.975725167E0
1.113797148E1,-6.110907793E-1,-1.586586714E0,4.245758057E-2,1.700732779E0
1.114801176E1,5.201873779E-1,2.023522615E0,-3.552942276E-1,2.119309480E0
1.115811308E1,1.232966483E-1,2.537567377E0,1.194238663E-1,2.543366336E0
1.116818388E1,-3.749437034E-1,-1.315433979E0,2.033987045E-1,1.382866721E0
1.117825468E1,7.912826538E-1,-2.480863571E0,8.957672119E-2,2.605539538E0
1.118829497E1,-9.130277038E-1,-3.354610205E-1,-1.500606537E-1,9.842113004E-1
1.119836577E1,2.421949506E-1,1.056837797E0,-1.120777130E-1,1.090011898E0
1.120846708E1,6.588232517E-1,1.148328543E0,1.387233734E-1,1.331146383E0
1.121853789E1,-6.088625193E-1,1.080535769E0,2.126026154E-2,1.240452786E0
1.122857817E1,1.566700935E-1,-1.214911938E0,-5.291938782E-2,1.226114593E0
1.123864897E1,-2.830920517E-1,-2.471042633E0,1.530904770E-1,2.491912819E0
1.124875029E1,-4.510188103E-2,1.490824699E0,-3.015823364E-1,1.521691286E0
1.125882109E1,1.612222791E-1,2.259852886E0,7.013320923E-3,2.265607397E0
1.126889189E1,-8.773598075E-2,-1.541727185E-1,3.747816086E-1,4.146421151E-1
1.127990874E1,6.330969930E-2,-2.839522362E0,-2.595043182E-2,2.840346596E0
1.128900297E1,-1.008163989E-1,1.458063126E-1,-3.248090744E-1,3.700329200E-1
1.129910429E1,-4.075780213E-1,7.941865325E-1,1.697349548E-1,9.086594779E-1
1.130914458E1,4.739075005E-1,-2.034330368E-2,2.116298676E-2,4.748157970E-1
1.131924589E1,4.135503471E-1,1.823175907E0,6.385231018E-2,1.870580497E0
1.132931669E1,-6.538535357E-1,-1.470802784E0,2.075290680E-1,1.622915152E0
1.133935698E1,3.787554801E-1,-2.741561651E0,-4.471302032E-2,2.767962293E0
1.134942778E1,6.241083145E-3,8.891106248E-1,-2.069644928E-1,9.129024896E-1
1.135949858E1,-5.471128225E-1,3.102707863E0,-7.740306854E-2,3.151526576E0
1.136956938E1,4.044113457E-1,1.588652372E0,4.552364349E-2,1.639950395E0
1.137967070E1,2.960284054E-1,-2.630205870E0,-2.195644379E-2,2.646903440E0
1.138974150E1,-8.050709963E-1,-1.752174377E0,-2.110004425E-1,1.939787500E0
1.139978178E1,1.243714094E-1,1.571703553E-1,-6.627464294E-2,2.110997309E-1
1.140985258E1,4.349941611E-1,9.752706885E-1,3.027706146E-1,1.109974271E0
1.141995390E1,-3.196689487E-2,2.217426538E0,-1.239109039E-1,2.221115992E0
1.143002470E1,2.358258665E-1,-8.930838108E-2,7.925796509E-2,2.643324635E-1
1.144006499E1,-4.258507192E-1,-3.254150152E0,1.246423721E-1,3.284262135E0
1.145013579E1,-4.336481988E-1,-9.979220033E-1,-2.249460220E-1,1.111080464E0
1.146020659E1,3.549837768E-1,2.346665144E0,-4.096221924E-2,2.373716218E0
1.147030790E1,1.475785673E-1,3.332475424E0,1.062088013E-1,3.337431976E0
1.148129423E1,2.786262929E-1,-1.826879740E0,1.177139282E-1,1.851750189E0
1.149044951E1,2.039660215E-1,-2.462029219E0,1.201477051E-1,2.473383408E0
1.150048979E1,-1.065918803E0,7.670298815E-1,-2.142314911E-1,1.330568625E0
1.151056059E1,5.358726382E-1,-7.680989504E-1,1.568403244E-1,9.495969510E-1
1.152066191E1,9.421216249E-1,8.665848374E-1,3.431282043E-1,1.325254467E0
1.153073271E1,-8.649954796E-1,2.081683159E0,-6.233024597E-2,2.255106874E0
1.154077299E1,2.996297479E-1,-2.029796600E0,-9.208297729E-2,2.053857712E0
1.155084379E1,-1.628191471E-1,-1.733582973E0,1.962394714E-1,1.752235695E0
1.156091460E1,-5.149652958E-1,1.852486372E0,-4.270801544E-1,1.969591956E0
1.157101591E1,4.788675010E-1,2.005410671E0,1.936531067E-2,2.061882892E0
1.158108671E1,1.391029358E-2,-7.235752344E-1,3.016576767E-1,7.840612030E-1
1.159112700E1,1.476878524E-1,-2.566015482E0,-6.597137451E-2,2.571108589E0
1.160119780E1,-7.016843557E-2,6.225396395E-1,-2.975330353E-1,6.935453260E-1
1.161129912E1,-3.443950415E-1,3.726592660E-1,1.318645477E-1,5.242815389E-1
1.162133940E1,4.655553401E-1,1.461681724E-1,2.333259583E-2,4.885195178E-1
1.163141020E1,-3.733172417E-1,1.874779224E0,6.363391876E-2,1.912645335E0
1.164148100E1,-3.394561112E-1,-1.406464338E0,-6.926250458E-2,1.448506017E0
1.165155180E1,7.214363813E-1,-2.671845198E0,8.928012848E-2,2.768970595E0
1.166165312E1,-4.216178060E-1,1.415336370E0,-1.144752502E-1,1.481230299E0
1.167172392E1,-3.144165874E-1,2.725542068E0,-1.158666611E-1,2.746063080E0
1.168261870E1,5.095796585E-1,7.351648211E-1,7.836151123E-2,8.979305480E-1
1.169183501E1,2.975965440E-1,-3.235392570E0,3.037128448E-1,3.263214716E0
1.170190581E1,-6.403888464E-1,-6.933858991E-1,-2.717113495E-1,9.821959769E-1
1.171197661E1,3.071689606E-2,9.885745049E-1,5.383968353E-2,9.905159216E-1
1.172204741E1,3.664392233E-1,2.445314527E-1,2.805986404E-1,5.223111455E-1
1.173211821E1,-9.360510111E-2,2.332643986E0,-1.534414291E-1,2.339558538E0
1.174221953E1,2.352576554E-1,-1.023452401E0,-7.543182373E-2,1.052848964E0
1.175229033E1,-2.163576484E-1,-3.391106367E0,7.288837433E-2,3.398782979E0
1.176236113E1,-1.368256807E-1,2.369238734E-1,-1.170005798E-1,2.975623034E-1
1.177240141E1,2.357222438E-1,2.549197435E0,-7.548809052E-2,2.561185466E0
1.178247221E1,-1.962465942E-1,2.218324184E0,-1.314115524E-1,2.230861697E0
1.179254301E1,5.289081335E-1,-2.552691221E0,2.542610168E-1,2.619279471E0
1.180261381E1,-7.540985942E-2,-1.961906910E0,-6.318569183E-2,1.964372114E0
1.181271513E1,-1.103962064E0,1.034096718E0,-3.833560944E-1,1.560464724E0
1.182275542E1,7.195386291E-1,4.152400494E-1,2.595052719E-1,8.703465536E-1
1.183282622E1,2.847619653E-1,1.291290760E0,3.098964691E-2,1.322679690E0
1.184289702E1,-3.872336745E-1,4.758111835E-1,-1.609697342E-1,6.342376970E-1
1.185296782E1,2.129518390E-1,-3.011057377E0,3.937816620E-2,3.018835148E0
1.186306914E1,-5.526884198E-1,-3.845317960E-1,6.120872498E-2,6.760737382E-1
1.187310942E1,1.589036882E-1,2.263225555E0,-3.088188171E-1,2.289718183E0
1.188397368E1,1.026893258E-1,2.145555019E0,2.141170502E-1,2.158656422E0
1.189315947E1,-1.767387092E-1,-2.213968754E0,2.347545624E-1,2.233383961E0
1.190335234E1,4.216518700E-1,-1.903518081E0,-1.942911148E-1,1.959316315E0
1.191339262E1,-7.119995356E-1,6.606308818E-1,5.113792419E-2,9.726209888E-1
1.192346342E1,3.845953941E-2,6.490234733E-1,-7.496929169E-2,6.544700144E-1
1.193353422E1,7.314972281E-1,1.249964237E0,1.080570221E-1,1.452299938E0
1.194360502E1,-4.136328697E-1,5.105128288E-1,2.473697662E-1,7.020735720E-1
1.195370634E1,-3.533908725E-2,-2.861222267E0,-8.546829224E-2,2.862716637E0
1.196377714E1,2.019152343E-1,-1.007481337E0,5.566310883E-2,1.029022248E0
1.197381743E1,-2.728969455E-1,2.327010870E0,-9.720420837E-2,2.344973558E0
1.198388823E1,3.848085403E-1,2.843654156E0,-1.581859589E-1,2.873929256E0
1.199395903E1,2.637743950E-1,-1.423409581E0,3.290634155E-1,1.484572160E0
1.200402983E1,-3.982585371E-1,-2.571345329E0,2.705955505E-2,2.602145054E0
1.201413115E1,-2.310653031E-1,4.027283788E-1,-3.562994003E-1,5.852611247E-1
1.202417143E1,3.054744601E-1,1.162048578E-1,2.474861145E-1,4.099604757E-1
1.203427275E1,2.148593366E-1,7.019248605E-1,9.400653839E-2,7.400677493E-1
1.204431303E1,1.643023789E-1,1.571310520E0,-7.981586456E-2,1.581892093E0
1.205438383E1,-2.722331285E-1,-1.875713229E0,-2.912902832E-2,1.895589485E0
1.206445463E1,-4.303665459E-1,-1.106715679E0,-1.369409561E-1,1.195319114E0
1.207452543E1,4.217882454E-1,1.420459509E0,-1.722898483E-1,1.491742046E0
1.208542021E1,-1.413609087E-1,1.417671204E0,-6.124496460E-2,1.426017354E0
1.209466704E1,1.665407121E-1,-7.686679363E-1,2.514944077E-1,8.257333966E-1
1.210473784E1,3.848968148E-1,-2.157719135E0,1.499643326E-1,2.196903895E0
1.211480864E1,-8.354551792E-1,6.151072383E-1,-2.768297195E-1,1.073767649E0
1.212490996E1,3.189222813E-1,9.770606160E-1,-4.484558105E-2,1.028771109E0
1.213574370E1,3.945062459E-1,1.899915934E-1,6.426620483E-2,4.425631352E-1
1.214502104E1,-5.201148987E-1,9.404746294E-1,-1.426963806E-1,1.084146804E0
1.215509184E1,3.061064482E-1,-1.743175030E0,6.109905243E-2,1.770901871E0
1.216522368E1,-2.832770050E-1,-2.214496851E0,2.216539383E-1,2.243517915E0
1.217535551E1,-4.238963127E-2,1.871909857E0,-3.602828979E-1,1.906737307E0
1.218576201E1,3.866158128E-1,2.591773033E0,8.567619324E-2,2.621850425E0
1.219586333E1,-4.536817670E-1,2.997738719E-1,1.748170853E-1,5.711852005E-1
1.220599516E1,1.886473894E-1,-2.451624870E0,-1.533012390E-1,2.463646406E0
1.221585234E1,-6.354081631E-2,-8.128915429E-1,-3.246116638E-2,8.160170483E-1
1.222595366E1,-4.369324446E-1,5.889495015E-1,1.323623657E-1,7.451786848E-1
1.223608549E1,7.492964268E-1,4.252530336E-1,5.040836334E-2,8.630331864E-1
1.224649199E1,-8.630484343E-2,1.754006505E0,1.580858231E-1,1.763229558E0
1.225634917E1,-6.545100212E-1,-1.324172735E0,6.389617920E-5,1.477097426E0
1.226675566E1,4.579782486E-1,-2.539638519E0,-1.526765823E-1,2.585114702E0
1.227685698E1,-3.488109410E-1,9.084072709E-1,-1.215534210E-1,9.806365670E-1
1.228756865E1,-2.272509336E-1,2.963401794E0,-4.229068756E-2,2.972403352E0
1.229687651E1,7.031828165E-1,1.565088153E0,2.327938080E-1,1.731519551E0
1.230697783E1,2.446430624E-1,-3.165051460E0,1.446161270E-1,3.177784574E0
1.231738432E1,-7.257238626E-1,-1.370626450E0,-3.971395493E-1,1.600940914E0
1.232724150E1,-8.416497707E-2,8.152949214E-1,-1.013278961E-2,8.196903230E-1
1.233764799E1,1.755293608E-1,7.354676723E-2,9.305953979E-3,1.905420800E-1
1.234750517E1,3.004385829E-1,1.795330286E0,-4.482746124E-2,1.820846968E0
1.235763701E1,-7.524731755E-2,1.171422601E-1,1.892766953E-1,2.349683708E-1
1.236773833E1,-2.150633931E-1,-3.017558336E0,-1.781177521E-2,3.025264920E0
1.237787016E1,-9.796166420E-2,-1.796230674E-1,-1.954298019E-1,2.829376989E-1
1.238800200E1,-2.104260623E-1,2.364675522E0,-1.107988358E-1,2.376603844E0
1.239813383E1,2.456665039E-2,2.135991573E0,2.574005127E-1,2.151585124E0
1.240826567E1,6.040781736E-1,-2.330240488E0,2.476701736E-1,2.419973489E0
1.241836699E1,-1.433587968E-1,-1.796048284E0,-1.569223404E-1,1.808581157E0
1.242880400E1,-1.025566459E0,9.519781470E-1,-1.499662399E-1,1.407316179E0
1.243866118E1,9.156676531E-1,-1.999112964E-1,1.784744263E-1,9.540780357E-1
1.244876250E1,2.353859544E-1,8.181415796E-1,8.516025543E-2,8.555784365E-1
1.245889433E1,-6.542397141E-1,1.497919321E0,-2.428455353E-1,1.652502905E0
1.246930083E1,4.981387556E-1,-1.943176985E0,1.228227615E-1,2.009767261E0
1.247915800E1,-6.802919507E-1,-6.743487120E-1,6.828308105E-4,9.578850608E-1
1.248825224E1,-6.802919507E-1,-6.743487120E-1,6.828308105E-4,9.578850608E-1
1.249920805E1,4.685232937E-1,1.569185019E0,2.295312881E-1,1.653644554E0
1.250937040E1,-3.363015950E-1,-1.755666018E0,3.416519165E-1,1.819941746E0
1.251767119E1,-3.363015950E-1,-1.755666018E0,3.416519165E-1,1.819941746E0
1.252771147E1,7.673054934E-1,-2.062239647E0,-1.007804871E-1,2.202668107E0
1.253778227E1,-6.839335561E-1,9.330518246E-1,-1.350336075E-1,1.164725243E0
1.254788359E1,-1.351892054E-1,1.126447558E0,-4.837417603E-2,1.135561660E0
1.255795439E1,9.437779188E-1,4.096248150E-1,-6.816387177E-2,1.031094352E0
1.256802519E1,-5.382418633E-1,9.392781258E-1,2.210874557E-1,1.104910568E0
1.257806547E1,-3.438147306E-1,-2.131420135E0,-1.193046570E-2,2.159005025E0
1.258813627E1,3.191457093E-1,-2.379758120E0,1.822986603E-1,2.407973317E0
1.259820708E1,-9.709244967E-2,1.543784142E0,-2.160730362E-1,1.561852738E0
1.260827788E1,-1.100517213E-1,3.493700504E0,-2.615289688E-1,3.505203560E0
