"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.579685292E0,-3.154708208E0,-2.663154130E0,2.163447572E0,4.661016970E0
1.589704292E0,-2.355858243E0,-2.875985178E0,1.444157016E0,3.988351576E0
1.599724292E0,-2.416277266E-1,1.992957966E0,2.483760384E0,3.193639156E0
1.609743292E0,2.455765670E0,1.964388471E0,-1.575562663E0,3.517386074E0
1.619762292E0,4.000881004E0,3.180376607E-1,-6.508770801E0,7.646717865E0
1.629781292E0,3.235494508E0,3.026507127E-1,-4.678418055E0,5.696281038E0
1.639800292E0,-9.881559102E-1,1.865255946E0,2.085531085E0,2.967334115E0
1.649820292E0,-2.948147421E0,-1.235652323E0,5.083207930E0,6.004782489E0
1.659839292E0,-3.096994727E0,-2.841560281E0,2.038459829E0,4.671312411E0
1.669858292E0,-2.141654415E0,-2.389150096E0,1.078184466E0,3.384849119E0
1.679877292E0,3.893276449E-1,2.738565670E0,3.480123593E0,4.445512138E0
1.689897292E0,2.810850120E0,1.456325657E0,-3.741347952E0,4.900963916E0
1.699916292E0,4.131250524E0,8.404787779E-2,-6.533409798E0,7.730442324E0
1.709935292E0,2.509245181E0,8.534765536E-1,-2.845711219E0,3.888805209E0
1.719954292E0,-1.479118396E0,1.436363847E0,2.336466683E0,3.116088717E0
1.729974292E0,-3.222235655E0,-1.613004139E0,5.273226067E0,6.386822224E0
1.739993292E0,-2.860755228E0,-3.129381285E0,1.512832564E0,4.501734118E0
1.750012292E0,-1.989433557E0,-1.571348575E0,1.427437488E0,2.909391690E0
1.760031292E0,1.006326425E0,3.063560348E0,3.150341799E0,4.508075901E0
1.770051292E0,3.098224981E0,1.176103109E0,-4.927663808E0,5.938357278E0
1.780070292E0,4.325397672E0,-1.880979109E-1,-7.035055293E0,8.260535625E0
1.790089292E0,1.689626053E0,1.418084282E0,-1.274722248E0,2.547688372E0
1.800108292E0,-1.904032341E0,9.776836932E-1,3.646418406E0,4.228187762E0
1.810127292E0,-3.301192946E0,-2.084954549E0,4.088073807E0,5.653075074E0
1.820147292E0,-2.728246504E0,-3.242807329E0,1.551599604E0,4.512935817E0
1.830166292E0,-1.700541489E0,-6.450455350E-1,1.246158600E0,2.204730449E0
1.840185292E0,1.439999500E0,3.057133673E0,2.996945944E0,4.516785344E0
1.850204292E0,3.466839011E0,8.925991040E-1,-6.214312037E0,7.171706909E0
1.860224292E0,4.330166954E0,-2.731164265E-1,-6.767848063E0,8.039198083E0
1.870243292E0,8.270445076E-1,1.797090860E0,-1.209122336E-1,1.981958109E0
1.880262292E0,-2.206701327E0,4.341662872E-1,4.068931192E0,4.649110900E0
1.890281292E0,-3.363134256E0,-2.369628582E0,3.613891515E0,5.475949554E0
1.900301292E0,-2.626208498E0,-3.280924743E0,1.403680251E0,4.430773802E0
1.910320292E0,-1.139988659E0,4.387411487E-1,1.850554876E0,2.217345550E0
1.920339292E0,1.866596420E0,2.709123185E0,1.060959738E0,3.456756601E0
1.930358292E0,3.662176944E0,7.529295874E-1,-6.296343795E0,7.322730920E0
1.940378292E0,4.006035325E0,-2.467940158E-1,-6.410801872E0,7.563571045E0
1.950397292E0,2.098297822E-1,1.992407743E0,6.676865387E-1,2.111758146E0
1.960416292E0,-2.554225180E0,-1.654984224E-1,5.167563372E0,5.766729333E0
1.970435292E0,-3.320475894E0,-2.624521576E0,2.465665591E0,4.898283421E0
1.980455292E0,-2.536706922E0,-3.093316244E0,1.485296856E0,4.267270104E0
1.990474292E0,-5.032767217E-1,1.491534081E0,2.265530602E0,2.758729831E0
2.000493292E0,2.194130251E0,2.229669628E0,-5.384630728E-1,3.174204891E0
2.010512292E0,3.933689772E0,5.123616868E-1,-6.707815869E0,7.793024025E0
2.020531292E0,3.520256542E0,5.414521694E-3,-5.136064421E0,6.226667903E0
2.030551292E0,-5.089920826E-1,2.017979956E0,1.309414948E0,2.458837846E0
2.040570292E0,-2.887210663E0,-8.567685360E-1,5.683803517E0,6.432391480E0
2.050589292E0,-3.067033302E0,-2.800078379E0,1.520305306E0,4.422494819E0
2.060608292E0,-2.406701830E0,-2.709022028E0,1.462590948E0,3.907708578E0
2.070628292E0,1.420500644E-1,2.342821437E0,3.289069330E0,4.040664248E0
2.080647292E0,2.529241197E0,1.720123960E0,-2.643454860E0,4.042739303E0
2.090666292E0,4.109213246E0,2.837770700E-1,-6.746832000E0,7.904802651E0
2.100685292E0,2.885831012E0,4.511629736E-1,-3.959613987E0,4.920377180E0
2.110705292E0,-1.125665027E0,1.825159834E0,2.351041453E0,3.182094607E0
2.120724292E0,-3.079446648E0,-1.474822154E0,5.406810386E0,6.394661101E0
2.130743292E0,-2.931196635E0,-2.914260467E0,1.602580308E0,4.433180735E0
2.140762292E0,-2.247656687E0,-2.089553969E0,9.430249071E-1,3.210528359E0
2.150781292E0,7.183552936E-1,2.916147949E0,3.664109741E0,4.737684390E0
2.160801292E0,2.908369690E0,1.271048443E0,-4.270965357E0,5.321214474E0
2.170820292E0,4.344646121E0,5.639054775E-3,-6.675822244E0,7.965085332E0
2.180839292E0,2.140648109E0,1.061559078E0,-2.045008711E0,3.145050497E0
2.190858292E0,-1.718043667E0,1.298060825E0,2.660672572E0,3.422837198E0
2.200878292E0,-3.324289448E0,-1.906065418E0,4.968369784E0,6.274446910E0
2.210897292E0,-2.798349357E0,-3.125746071E0,1.290599778E0,4.389384400E0
2.220916292E0,-1.765312559E0,-1.176123574E0,1.312994614E0,2.494704381E0
2.230935292E0,1.243288202E0,3.128855036E0,3.470944633E0,4.835592625E0
2.240951792E0,3.213205799E0,9.607197511E-1,-5.817407717E0,6.714901823E0
2.250970792E0,4.285873418E0,-1.780459625E-1,-6.739659805E0,7.988956478E0
2.260989792E0,1.362972666E0,1.589789523E0,-7.940974939E-1,2.239579435E0
2.271008792E0,-2.120089737E0,7.398441035E-1,3.994597878E0,4.582462439E0
2.281028792E0,-3.290728185E0,-2.267544383E0,3.848951923E0,5.548430446E0
2.291047792E0,-2.762929264E0,-3.228099242E0,1.369816686E0,4.464392522E0
2.301066792E0,-1.394968776E0,-1.175050610E-1,1.458507253E0,2.021630217E0
2.311085792E0,1.652897499E0,2.922736006E0,2.199210312E0,4.013848764E0
2.321105792E0,3.598893699E0,7.848302418E-1,-6.313022393E0,7.309052339E0
2.331124792E0,4.186155294E0,-2.563507050E-1,-6.508718176E0,7.742933819E0
2.341143792E0,5.561583553E-1,1.951854379E0,3.857092416E-1,2.065870096E0
2.351162792E0,-2.455200829E0,1.373259526E-1,4.310539312E0,4.962622159E0
2.361182792E0,-3.283441092E0,-2.532474123E0,2.940601004E0,5.083457962E0
2.371201792E0,-2.619984429E0,-3.164890841E0,1.724610529E0,4.455909999E0
2.381220792E0,-8.377365799E-1,8.617760915E-1,2.010666844E0,2.342486236E0
2.391239792E0,1.989645226E0,2.496870427E0,5.072272468E-1,3.232696944E0
2.401258792E0,3.874808895E0,6.833208239E-1,-6.925025897E0,7.964738225E0
2.411278792E0,3.718055276E0,-9.351861298E-2,-5.567903516E0,6.695836791E0
2.421297792E0,-9.733277002E-2,1.982365735E0,1.103363746E0,2.270827852E0
2.431316792E0,-2.660144568E0,-5.268516719E-1,5.014036539E0,5.700395093E0
2.441335792E0,-3.192549048E0,-2.657289957E0,2.137682401E0,4.671535657E0
2.451355792E0,-2.492820645E0,-2.970854498E0,1.667230632E0,4.221349215E0
2.461374792E0,-1.995289251E-1,1.912604359E0,2.580847553E0,3.218484320E0
2.471393792E0,2.282047670E0,1.931183887E0,-1.422286091E0,3.310605760E0
2.481412792E0,4.038163728E0,5.078675169E-1,-6.762474471E0,7.892766098E0
2.491432792E0,3.271271282E0,1.729056752E-1,-4.656425507E0,5.693277674E0
2.501451792E0,-7.192972800E-1,1.854063206E0,1.739381765E0,2.642042368E0
2.511470792E0,-2.986690512E0,-1.050619522E0,5.655667884E0,6.481566232E0
2.521489792E0,-3.103114423E0,-2.887792461E0,1.630251671E0,4.541628005E0
2.531509792E0,-2.328140394E0,-2.485520981E0,1.116238146E0,3.583858234E0
2.541528792E0,4.550121592E-1,2.680371256E0,3.433732953E0,4.379720097E0
2.551547792E0,2.705477446E0,1.461747780E0,-3.277312918E0,4.494117794E0
2.561566792E0,4.146426972E0,2.220889449E-1,-6.619590740E0,7.814164172E0
2.571586792E0,2.580782064E0,6.556114537E-1,-3.086367413E0,4.076263761E0
2.581605792E0,-1.362295997E0,1.618412814E0,2.047938166E0,2.944343925E0
2.591624792E0,-3.153936667E0,-1.646376538E0,5.395538124E0,6.462948542E0
2.601643792E0,-2.854372115E0,-3.027136288E0,1.697995173E0,4.493793707E0
2.611662792E0,-2.020661051E0,-1.699176310E0,1.167183766E0,2.886622449E0
2.621682792E0,8.816247573E-1,3.002496706E0,3.410968573E0,4.628925932E0
2.631701792E0,3.077378196E0,1.153659157E0,-4.887479403E0,5.889706353E0
2.641720792E0,4.227714672E0,-1.005218232E-1,-6.609163985E0,7.846319173E0
2.651739792E0,1.850348762E0,1.289510441E0,-1.643095665E0,2.790410558E0
2.661759792E0,-1.884941767E0,1.061822788E0,3.439480766E0,4.063311585E0
2.671778792E0,-3.241683201E0,-2.061891961E0,4.166456902E0,5.667386660E0
2.681797792E0,-2.861461572E0,-3.114957374E0,1.823084657E0,4.605926555E0
2.691816792E0,-1.532674798E0,-7.321474135E-1,8.164630938E-1,1.884607082E0
2.701836792E0,1.353463193E0,3.020916604E0,3.275886197E0,4.657169755E0
2.711855792E0,3.415132668E0,9.184958375E-1,-6.193398886E0,7.131967155E0
2.721874792E0,4.184793186E0,-2.475190705E-1,-6.308252234E0,7.574153811E0
2.731893792E0,1.049923996E0,1.732722371E0,-4.638853455E-1,2.078426527E0
2.741913792E0,-2.343134117E0,3.991373724E-1,3.854496253E0,4.528435656E0
2.751932792E0,-3.267946263E0,-2.333552431E0,4.002830758E0,5.669884814E0
2.761951792E0,-2.658399759E0,-3.157735603E0,1.150140302E0,4.284997799E0
2.771970792E0,-1.055566705E0,3.632968640E-1,1.754927173E0,2.079897849E0
2.781990792E0,1.813626640E0,2.708667687E0,1.315597794E0,3.515241070E0
2.792009792E0,3.660955753E0,7.662401891E-1,-6.367317299E0,7.384609038E0
2.802028792E0,3.956963444E0,-2.756897861E-1,-6.368687886E0,7.502916096E0
2.812047792E0,2.277486111E-1,2.074880966E0,8.560955215E-1,2.256080671E0
2.822067792E0,-2.553451886E0,-2.930431527E-1,4.779971327E0,5.427164702E0
2.832086792E0,-3.227725898E0,-2.532619718E0,2.710716552E0,4.917353082E0
2.842105792E0,-2.569418001E0,-3.126257118E0,1.591867039E0,4.348497798E0
2.852124792E0,-5.687025332E-1,1.413387798E0,1.999806225E0,2.514023186E0
2.862144792E0,2.179745809E0,2.262750835E0,-2.385640597E-1,3.150911923E0
2.872163792E0,3.954186602E0,5.509784532E-1,-6.779799771E0,7.867963769E0
2.882182792E0,3.601301875E0,-6.420242786E-3,-5.188875303E0,6.316157323E0
2.892201792E0,-5.060930331E-1,2.024558659E0,1.171715358E0,2.393299982E0
2.902220792E0,-2.845498088E0,-8.335802329E-1,5.263836608E0,6.041497431E0
2.912240792E0,-3.162331515E0,-2.774199772E0,2.362708987E0,4.824823182E0
2.922259792E0,-2.336016009E0,-2.775955106E0,1.171895453E0,3.812641669E0
2.932278792E0,9.953240119E-3,2.283972720E0,3.367044289E0,4.068613732E0
2.942297792E0,2.537111842E0,1.746294343E0,-2.775599595E0,4.146134772E0
2.952317792E0,4.041590489E0,3.238796139E-1,-6.482953005E0,7.646439129E0
2.962336792E0,3.043379268E0,4.620750475E-1,-4.344370133E0,5.324398799E0
2.972355792E0,-1.059388153E0,1.724700576E0,2.397733809E0,3.137837273E0
2.982374792E0,-3.005602747E0,-1.247323950E0,5.236947602E0,6.165637444E0
2.992394792E0,-3.033404211E0,-3.030608364E0,1.881428175E0,4.682510026E0
3.002413792E0,-2.178169692E0,-2.158760444E0,1.150946048E0,3.275568144E0
3.012432792E0,5.661641107E-1,2.823456717E0,3.245754325E0,4.339051829E0
3.022451792E0,2.843686913E0,1.355738930E0,-3.808197999E0,4.942363332E0
3.032471792E0,4.215662391E0,7.326561213E-2,-6.733832470E0,7.944915165E0
3.042490792E0,2.347476406E0,9.061634749E-1,-2.316169828E0,3.420002981E0
3.052509792E0,-1.596221022E0,1.374976269E0,2.457974163E0,3.237301080E0
3.062528792E0,-3.216102218E0,-1.733812877E0,5.183116965E0,6.341460561E0
3.072548792E0,-2.905087355E0,-3.163961719E0,1.431926980E0,4.527758957E0
3.082567792E0,-1.860541190E0,-1.312833815E0,8.881908882E-1,2.444182726E0
3.092586792E0,1.142893848E0,3.077465612E0,3.745049239E0,4.980200271E0
3.102605792E0,3.219837711E0,1.016061308E0,-5.426904927E0,6.391481249E0
3.112625792E0,4.251295323E0,-1.629782724E-1,-6.653637908E0,7.897529440E0
3.122644792E0,1.447513172E0,1.512953017E0,-8.323090482E-1,2.253233136E0
3.132663792E0,-2.021557283E0,7.752788150E-1,3.108575138E0,3.788270117E0
3.142682792E0,-3.313616233E0,-2.108166826E0,4.261636709E0,5.795340141E0
3.152702792E0,-2.629810967E0,-3.210335986E0,1.780367239E0,4.515735862E0
3.162721792E0,-1.457702676E0,-2.593129045E-1,1.200564351E0,1.906172877E0
3.172740792E0,1.603909234E0,2.851587086E0,2.170246714E0,3.926072407E0
3.182759792E0,3.419830613E0,8.861233127E-1,-6.056921364E0,7.011900766E0
3.192779792E0,4.190301555E0,-2.971075523E-1,-6.515518488E0,7.752346818E0
3.202798792E0,6.189780629E-1,1.918445728E0,4.290593290E-1,2.060985143E0
3.212817792E0,-2.344794726E0,1.087026626E-1,4.226941670E0,4.834967886E0
3.222836792E0,-3.343932585E0,-2.403186337E0,3.138649707E0,5.177674351E0
3.232855792E0,-2.521626076E0,-3.134997536E0,1.313540744E0,4.232280343E0
3.242878708E0,-8.383427900E-1,8.817858481E-1,1.675352415E0,2.070548389E0
3.252897708E0,2.005031736E0,2.449515581E0,1.075672503E0,3.343254429E0
3.262916708E0,3.689171200E0,6.630625606E-1,-6.834470068E0,7.794845554E0
3.272935708E0,3.865921127E0,-1.669122791E-1,-5.722362396E0,6.907867779E0
3.282955708E0,-1.897515400E-1,2.028579789E0,1.082786225E0,2.307285768E0
3.292974708E0,-2.643484389E0,-5.017396349E-1,4.785481743E0,5.490044434E0
3.302993708E0,-3.200401859E0,-2.672597383E0,2.763421015E0,5.002183977E0
3.313012708E0,-2.377272647E0,-2.892166763E0,9.886823058E-1,3.872150117E0
3.323032708E0,-3.210721098E-1,1.809724939E0,2.602592179E0,3.186169754E0
3.333051708E0,2.358806994E0,2.025444512E0,-1.108023977E0,3.300623129E0
3.343070708E0,3.984781865E0,4.018411249E-1,-6.729589731E0,7.831177481E0
3.353089708E0,3.302332861E0,2.167182773E-1,-4.810668039E0,5.839083500E0
3.363109708E0,-7.784466903E-1,1.940382727E0,1.874510919E0,2.807998497E0
3.373128708E0,-2.949536135E0,-1.127747220E0,5.310671636E0,6.178576731E0
3.383147708E0,-3.067418341E0,-2.901447464E0,1.770766110E0,4.578544013E0
3.393166708E0,-2.287830859E0,-2.433319378E0,1.343511232E0,3.600032732E0
3.403186708E0,3.657285748E-1,2.589172234E0,3.307365267E0,4.216187289E0
3.413205708E0,2.672699710E0,1.527880958E0,-3.209934282E0,4.447631061E0
3.423224708E0,4.182090310E0,1.620304388E-1,-6.694697056E0,7.895258190E0
3.433243708E0,2.617244716E0,7.449487227E-1,-3.244390755E0,4.234499956E0
3.443263708E0,-1.304617746E0,1.581109917E0,2.158788511E0,2.976962187E0
3.453282708E0,-3.133254481E0,-1.546713670E0,5.376170976E0,6.411928040E0
3.463301708E0,-2.895824196E0,-3.102463043E0,1.774582003E0,4.600023478E0
3.473320708E0,-2.155498282E0,-1.812822209E0,1.011675897E0,2.992655230E0
3.483340708E0,8.978253454E-1,3.010253037E0,3.513329930E0,4.712876075E0
3.493359708E0,2.989772287E0,1.236562734E0,-4.581882863E0,5.609053066E0
3.503378708E0,4.319502802E0,-9.949446738E-2,-6.824619849E0,8.077341127E0
3.513397708E0,1.927724821E0,1.254463400E0,-1.638761709E0,2.824064685E0
3.523417708E0,-1.766267994E0,1.116135820E0,3.031913463E0,3.682113665E0
3.533436708E0,-3.311231446E0,-1.913291407E0,4.423202294E0,5.847192167E0
3.543455708E0,-2.738670335E0,-3.227873540E0,1.675314993E0,4.552599600E0
3.553474708E0,-1.722888085E0,-8.901140374E-1,1.200523421E0,2.280768037E0
3.563494708E0,1.349035097E0,3.088236183E0,3.088658352E0,4.571313687E0
3.573513708E0,3.315070436E0,9.217492282E-1,-5.769483937E0,6.717608096E0
3.583532708E0,4.262979814E0,-2.251078624E-1,-6.798406781E0,8.027577792E0
3.593551708E0,1.089467692E0,1.676851056E0,-2.887191367E-1,2.020427692E0
3.603571708E0,-2.177762725E0,5.187018228E-1,3.810642135E0,4.419580925E0
3.613590708E0,-3.311156602E0,-2.243190145E0,3.829501745E0,5.537214433E0
3.623609708E0,-2.593268793E0,-3.253583747E0,1.366638139E0,4.379332145E0
3.633628708E0,-1.229294645E0,2.388587594E-1,1.481111419E0,1.939564350E0
3.643648708E0,1.708044198E0,2.782122749E0,1.726245410E0,3.692904709E0
3.653667708E0,3.616008499E0,7.346231246E-1,-6.348897400E0,7.343274937E0
3.663686708E0,4.053371459E0,-2.703337365E-1,-6.394474107E0,7.575763963E0
3.673705708E0,3.430051254E-1,1.995505013E0,8.482356942E-1,2.195266856E0
3.683724708E0,-2.520447277E0,-1.323148888E-1,4.654692392E0,5.294933708E0
3.693744708E0,-3.235701208E0,-2.566048250E0,2.453821471E0,4.803707499E0
3.703763708E0,-2.529717453E0,-3.041583588E0,1.701208802E0,4.306368830E0
3.713782708E0,-5.704884191E-1,1.324418904E0,1.957785795E0,2.431556639E0
3.723801708E0,2.116293286E0,2.253861313E0,1.060953891E-1,3.093516498E0
3.733821708E0,3.897124794E0,5.778657049E-1,-6.925031744E0,7.967281537E0
3.743840708E0,3.629168535E0,-7.223650217E-3,-5.319406207E0,6.439487466E0
3.753859708E0,-4.644146647E-1,2.034988337E0,1.355461771E0,2.488801946E0
3.763878708E0,-2.783026144E0,-8.357203138E-1,5.336607546E0,6.076433416E0
3.773898708E0,-3.175315257E0,-2.755836006E0,2.182075632E0,4.736951883E0
3.783917708E0,-2.392631675E0,-2.718819623E0,1.070198339E0,3.776505125E0
3.793936708E0,6.609529948E-2,2.264316720E0,3.005277057E0,3.763401252E0
3.803955708E0,2.482879501E0,1.732635248E0,-1.996451093E0,3.626642040E0
3.813975708E0,4.127081459E0,3.510773528E-1,-6.883086158E0,8.033239181E0
3.823994708E0,2.973966971E0,3.777593672E-1,-4.077554666E0,5.060991379E0
3.834013708E0,-1.048969730E0,1.833036618E0,2.015594877E0,2.919414915E0
3.844032708E0,-3.032697574E0,-1.371745098E0,5.349949722E0,6.300865117E0
3.854052708E0,-3.013438600E0,-2.968661208E0,1.818147268E0,4.604282903E0
3.864071708E0,-2.238813065E0,-2.160580097E0,1.402503791E0,3.412829791E0
3.874090708E0,5.843828653E-1,2.828215181E0,3.208880614E0,4.317084576E0
3.884109708E0,2.856549911E0,1.360202109E0,-3.904336749E0,5.025323136E0
3.894129708E0,4.298760389E0,6.620392978E-2,-6.740397724E0,7.994791137E0
3.904148708E0,2.290407727E0,9.308282000E-1,-2.504579980E0,3.519279695E0
3.914167708E0,-1.494496427E0,1.470595787E0,2.562504838E0,3.310982117E0
3.924186708E0,-3.211308963E0,-1.803449707E0,4.958167562E0,6.176436001E0
3.934206708E0,-2.920914306E0,-3.158004575E0,1.758920821E0,4.647422483E0
3.944225708E0,-1.971676148E0,-1.403880225E0,1.285439025E0,2.740572934E0
3.954244708E0,1.128649007E0,3.045263241E0,3.323109480E0,4.646561460E0
3.964263708E0,3.142721415E0,1.087301445E0,-5.508399911E0,6.434391339E0
3.974283708E0,4.297588899E0,-9.069206893E-2,-6.450610886E0,7.751637001E0
3.984302708E0,1.530757642E0,1.404565519E0,-1.078902504E0,2.340951488E0
3.994321708E0,-1.905717070E0,9.297394484E-1,3.132261039E0,3.782490213E0
4.004340708E0,-3.329486161E0,-2.136486061E0,4.201116858E0,5.770566145E0
4.014360708E0,-2.702892685E0,-3.195695143E0,1.927062185E0,4.607783087E0
4.024379708E0,-1.550430015E0,-4.882156098E-1,1.158988309E0,1.996357085E0
4.034398708E0,1.480445275E0,2.946316658E0,2.478173954E0,4.124784383E0
4.044417708E0,3.485008357E0,9.123001277E-1,-6.061751164E0,7.051411344E0
4.054437708E0,4.188134577E0,-2.721317554E-1,-6.633571433E0,7.849764129E0
4.064456708E0,8.170106855E-1,1.822017540E0,1.275839067E-1,2.000882813E0
4.074475708E0,-2.302745790E0,2.689918005E-1,4.319462163E0,4.902320690E0
4.084494708E0,-3.346348654E0,-2.349926974E0,3.144496922E0,5.158300785E0
4.094514708E0,-2.592128879E0,-3.177092811E0,1.533777291E0,4.377844633E0
4.104533708E0,-9.381784424E-1,6.123221773E-1,1.462045988E0,1.841927173E0
4.114552708E0,1.876783147E0,2.597690458E0,1.273120111E0,3.448354029E0
4.124571708E0,3.753040629E0,6.678373969E-1,-6.542425035E0,7.571964480E0
4.134591708E0,3.820584741E0,-1.863887697E-1,-5.911949008E0,7.041501942E0
4.144610708E0,7.624358078E-2,2.063736173E0,7.719833243E-1,2.204717290E0
4.154629708E0,-2.658003318E0,-4.617932117E-1,4.892612089E0,5.587118010E0
4.164648708E0,-3.150295314E0,-2.551978095E0,2.592870598E0,4.812476566E0
4.174668708E0,-2.482053582E0,-2.977068334E0,1.422277905E0,4.128728653E0
4.184687708E0,-3.794017039E-1,1.640252749E0,2.339267499E0,2.882108112E0
4.194706708E0,2.257756582E0,2.088148883E0,-1.152892002E0,3.284355418E0
4.204725708E0,3.958978103E0,4.970337957E-1,-6.391198497E0,7.534452099E0
4.214744708E0,3.371376784E0,1.239036691E-1,-5.072461917E0,6.091912954E0
4.224764708E0,-6.051776472E-1,1.931547584E0,1.819474586E0,2.721691353E0
4.234783708E0,-2.892732189E0,-9.907943201E-1,5.208381615E0,6.039603625E0
4.244803458E0,-3.117178439E0,-2.804619911E0,1.871119534E0,4.591708024E0
4.254822458E0,-2.342512412E0,-2.603245313E0,1.327764680E0,3.745291658E0
4.264842458E0,2.946454177E-1,2.521488374E0,2.912724988E0,3.863765831E0
4.274861458E0,2.629528839E0,1.575006593E0,-2.534241736E0,3.977115646E0
4.284880458E0,4.192589278E0,2.657401639E-1,-6.783626189E0,7.979098130E0
4.294899458E0,2.685598375E0,6.114000714E-1,-3.257337660E0,4.265735260E0
4.304919458E0,-1.286717519E0,1.663413570E0,1.889785016E0,2.827343998E0
4.314938458E0,-3.125401963E0,-1.551836416E0,5.250454670E0,6.304253162E0
4.324957458E0,-2.943903512E0,-2.976606989E0,1.875135401E0,4.587252972E0
4.334976458E0,-2.042093874E0,-1.927220644E0,1.078010219E0,3.007728850E0
4.344996458E0,8.237199269E-1,2.974290907E0,3.555075542E0,4.707810853E0
4.355015458E0,2.988489116E0,1.209580173E0,-4.654922773E0,5.662372066E0
4.365034458E0,4.258393258E0,1.363044441E-2,-6.487704452E0,7.760438647E0
4.375053458E0,1.973109008E0,1.151285187E0,-2.238056874E0,3.198048673E0
4.385073458E0,-1.715635199E0,1.199472091E0,3.285281503E0,3.895537445E0
4.395092458E0,-3.248314236E0,-1.917072217E0,4.351592613E0,5.758738537E0
4.405111458E0,-2.856186506E0,-3.242140161E0,1.834711261E0,4.694192113E0
4.415130458E0,-1.747241446E0,-1.029219882E0,1.146621448E0,2.329567982E0
4.425150458E0,1.173060072E0,3.088651335E0,3.045801769E0,4.493633877E0
4.435169458E0,3.398726842E0,1.006891120E0,-5.540531530E0,6.577435938E0
4.445188458E0,4.301445723E0,-2.306726575E-1,-6.819836826E0,8.066338669E0
4.455207458E0,1.257855224E0,1.628626145E0,-6.095956206E-1,2.146212875E0
4.465227458E0,-2.107779594E0,6.881178796E-1,3.733573494E0,4.342327955E0
4.475246458E0,-3.329817114E0,-2.278401493E0,3.752433103E0,5.509950051E0
4.485265458E0,-2.708882865E0,-3.274281136E0,1.614931966E0,4.546093773E0
4.495284458E0,-1.251133703E0,1.578689754E-2,1.463351086E0,1.925352220E0
4.505304458E0,1.638245107E0,2.819216316E0,2.042941135E0,3.847783277E0
4.515323458E0,3.628896055E0,8.559896868E-1,-6.326044142E0,7.343053820E0
4.525342458E0,4.046364156E0,-2.688637465E-1,-6.306100459E0,7.497483151E0
4.535361458E0,5.153073679E-1,1.935464634E0,9.441148281E-2,2.005113104E0
4.545381458E0,-2.446010906E0,-2.979448736E-2,4.808850725E0,5.395266662E0
4.555400458E0,-3.296164926E0,-2.418928211E0,2.773129731E0,4.940259651E0
4.565419458E0,-2.535082858E0,-3.194297073E0,1.768222572E0,4.444861072E0
4.575438458E0,-7.173038180E-1,1.092829987E0,1.740633069E0,2.176833855E0
4.585458458E0,2.015854786E0,2.399198536E0,1.587448883E-1,3.137678134E0
4.595477458E0,3.843791462E0,6.537543780E-1,-6.430772452E0,7.520436286E0
4.605496458E0,3.666628722E0,-1.606540042E-1,-5.693918030E0,6.774265896E0
4.615515458E0,-2.230971145E-1,2.034239894E0,1.336251329E0,2.444068715E0
4.625535458E0,-2.762905582E0,-6.604441774E-1,5.052679617E0,5.796499382E0
4.635554458E0,-3.173019348E0,-2.683248671E0,2.305329090E0,4.752096109E0
4.645573458E0,-2.339924434E0,-2.800574223E0,1.032175065E0,3.792604343E0
4.655592458E0,-1.786075875E-1,2.033186225E0,3.042790453E0,3.663921484E0
4.665612458E0,2.491487480E0,1.874975773E0,-2.010941663E0,3.710381433E0
4.675631458E0,3.969064257E0,3.703813505E-1,-6.394496326E0,7.535266199E0
4.685650458E0,3.161575470E0,2.761142939E-1,-4.494366417E0,5.501920396E0
4.695669458E0,-1.005864057E0,1.875841160E0,1.992769686E0,2.915762950E0
4.705689458E0,-2.969414037E0,-1.260393062E0,5.301263466E0,6.205594631E0
4.715708458E0,-2.978682458E0,-2.913295092E0,1.682929237E0,4.493560759E0
4.725727458E0,-2.140361595E0,-2.222130228E0,1.423104701E0,3.397681195E0
4.735746458E0,4.109813462E-1,2.728642361E0,3.345464555E0,4.336649385E0
4.745766458E0,2.846949660E0,1.430230118E0,-3.728303983E0,4.904174869E0
4.755785458E0,4.117423906E0,6.633490741E-2,-6.847799381E0,7.990615515E0
4.765804458E0,2.524423091E0,8.561200798E-1,-2.689133309E0,3.786435195E0
4.775823458E0,-1.563908285E0,1.500372732E0,2.877515395E0,3.602363433E0
4.785843458E0,-3.145479547E0,-1.766198850E0,4.873842527E0,6.063649143E0
4.795862458E0,-2.948879200E0,-3.076002638E0,1.705402426E0,4.589779755E0
4.805881458E0,-1.895786305E0,-1.513628955E0,9.245979917E-1,2.596143250E0
4.815900458E0,1.022493977E0,3.072321816E0,3.716202586E0,4.928977270E0
4.825919458E0,3.199220137E0,1.091750591E0,-5.285306414E0,6.273865852E0
4.835939458E0,4.253778051E0,-1.708123720E-1,-6.642427626E0,7.889591202E0
4.845958458E0,1.650629802E0,1.469952593E0,-1.505730536E0,2.674427755E0
4.855977458E0,-1.972978177E0,9.193793517E-1,3.388576076E0,4.027449454E0
4.865996458E0,-3.272089015E0,-2.085625809E0,4.579754477E0,6.002545511E0
4.876016458E0,-2.770300556E0,-3.276562720E0,1.529957889E0,4.555348458E0
4.886035458E0,-1.542261600E0,-4.937804049E-1,1.194413080E0,2.012215828E0
4.896054458E0,1.495230398E0,3.001224936E0,2.550467759E0,4.212831691E0
