"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.937085342E0,-4.094975442E-2,-3.473365009E-1,-2.422332764E-2
4.956947342E0,1.183390021E-1,-2.169828415E-1,4.265975952E-2
4.967244342E0,1.201839745E-1,-1.093903184E-1,5.591583252E-2
4.977298342E0,1.407368779E-1,-4.222673178E-2,1.750564575E-2
4.996941342E0,2.166765779E-1,7.879555225E-2,-2.201843262E-2
5.016820342E0,3.434361219E-1,1.867606640E-1,-4.830169678E-2
5.027100342E0,4.011941552E-1,2.384437323E-1,-4.179286957E-2
5.047128342E0,4.913408160E-1,3.129004836E-1,-8.633995056E-2
5.057554342E0,5.386204720E-1,3.623142242E-1,-1.337699890E-1
5.076981342E0,6.207558513E-1,4.222823083E-1,-1.771306992E-1
5.096823342E0,7.164682746E-1,5.057324171E-1,-1.629695892E-1
5.106837342E0,7.437714934E-1,5.154580474E-1,-1.935396194E-1
5.117059342E0,7.581652403E-1,5.350012183E-1,-2.228565216E-1
5.137002342E0,7.982028723E-1,5.244382620E-1,-2.872571945E-1
5.156911342E0,8.183534145E-1,5.125282407E-1,-2.615814209E-1
5.167226342E0,8.367654085E-1,4.925860763E-1,-2.318611145E-1
5.186908342E0,8.315147161E-1,4.580720961E-1,-2.811908722E-1
5.197144342E0,8.202639818E-1,4.482243657E-1,-3.003826141E-1
5.216839342E0,8.068493605E-1,3.811557889E-1,-3.230600357E-1
5.237009342E0,7.868287563E-1,3.030970693E-1,-2.294120789E-1
5.247075342E0,7.724485397E-1,2.544601262E-1,-2.220239639E-1
5.257361342E0,7.521299124E-1,2.155778855E-1,-2.301588058E-1
5.277122342E0,6.677129269E-1,6.825345755E-2,-2.439451218E-1
5.287262342E0,6.404439211E-1,1.415990293E-2,-1.945390701E-1
5.306806342E0,5.776620507E-1,-1.057776511E-1,-1.211071014E-1
5.316865342E0,5.275969505E-1,-1.618879437E-1,-1.482210159E-1
5.327330342E0,4.817733169E-1,-2.075265646E-1,-1.609497070E-1
5.347193342E0,3.669414222E-1,-3.142910898E-1,-1.110000610E-1
5.367017342E0,2.560622990E-1,-4.178490937E-1,-5.632972717E-2
5.377107342E0,1.967952251E-1,-4.623132050E-1,-4.278087616E-2
5.396923342E0,7.002714276E-2,-5.538303852E-1,-7.321643829E-2
5.417045342E0,-7.437796891E-2,-6.427876353E-1,-5.349731445E-2
5.436972342E0,-2.142091841E-1,-7.241778374E-1,-8.099555969E-3
5.457066342E0,-3.423589468E-1,-8.115707636E-1,-4.910087585E-2
