"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.338250762E0,1.986497045E0,2.980261743E-1,-6.493597031E-1
5.358413762E0,2.006296635E0,2.402788699E-1,-6.643123627E-1
5.378420762E0,1.955217123E0,2.198362797E-1,-6.543807983E-1
5.398184762E0,1.886279583E0,2.156246454E-1,-6.808605194E-1
5.408273762E0,1.875784278E0,2.034548968E-1,-5.696172714E-1
5.418387762E0,1.835277915E0,2.080985308E-1,-5.741720200E-1
5.438774762E0,1.785554528E0,2.235601842E-1,-4.902858734E-1
5.458316762E0,1.642240405E0,2.229414433E-1,-3.705883026E-1
5.468458762E0,1.584094882E0,2.155927867E-1,-2.724084854E-1
5.488371762E0,1.376096368E0,1.627795845E-1,-9.573459625E-2
5.508270762E0,1.073197603E0,1.190456599E-1,-2.736377716E-2
5.518314762E0,9.277011156E-1,8.182609081E-2,8.256530762E-2
5.538358762E0,4.223128557E-1,2.320694923E-2,3.047866821E-1
5.558310762E0,1.304986477E-1,1.202690601E-2,2.541980743E-1
5.578334762E0,-1.560190916E-1,3.293529153E-3,2.721452713E-1
5.588395762E0,-3.050700426E-1,-1.604019105E-2,2.679224014E-1
5.608263762E0,-5.828101039E-1,-2.683206648E-2,2.380523682E-1
5.618331762E0,-7.490872145E-1,-4.255242646E-2,1.656589508E-1
5.638488762E0,-1.079986811E0,-1.046255678E-1,7.140922546E-2
5.658621762E0,-1.389439583E0,-1.635489911E-1,-6.921863556E-2
5.678208762E0,-1.661097169E0,-2.159330249E-1,-2.264795303E-1
5.688270762E0,-1.773090959E0,-2.387427837E-1,-2.855615616E-1
5.698506762E0,-1.848698020E0,-2.359784544E-1,-4.761266708E-1
5.718178762E0,-1.994293928E0,-2.710209489E-1,-5.599298477E-1
5.728282762E0,-2.079126835E0,-2.240516096E-1,-6.866836548E-1
5.748292762E0,-2.094011545E0,-2.174463123E-1,-8.838520050E-1
5.758459762E0,-2.107768536E0,-2.136949152E-1,-9.052143097E-1
5.778184762E0,-2.150799036E0,-2.379353344E-1,-7.973060608E-1
5.788496762E0,-2.128823280E0,-2.232095003E-1,-8.966512680E-1
5.808208762E0,-2.088896275E0,-2.587707639E-1,-8.105497360E-1
5.828185762E0,-2.061068296E0,-2.844115496E-1,-5.679578781E-1
5.838362762E0,-1.961779475E0,-2.408631742E-1,-6.268024445E-1
5.858231762E0,-1.833585620E0,-2.447783053E-1,-3.387022018E-1
5.868355762E0,-1.706269979E0,-1.853406876E-1,-4.189424515E-1
5.888205762E0,-1.475070834E0,-1.604997069E-1,-1.275815964E-1
5.908248762E0,-1.210142255E0,-7.029812783E-2,1.096658707E-1
5.918400762E0,-8.812800646E-1,-6.878761947E-2,2.943420410E-2
5.938538762E0,-5.946031213E-1,-5.658297986E-2,2.949161530E-1
5.948767762E0,-4.484193325E-1,-1.987557113E-2,1.989946365E-1
5.968372762E0,-1.396251321E-1,-1.878397167E-2,3.434982300E-1
5.978634762E0,1.150184870E-2,1.051858068E-2,2.487678528E-1
5.998445762E0,3.472517729E-1,2.909475565E-2,3.693456650E-1
6.018325762E0,6.733093858E-1,9.483316541E-2,1.393556595E-1
6.038404762E0,9.624730945E-1,1.531931758E-1,1.069374084E-1
6.058383762E0,1.264927864E0,1.795525551E-1,-1.266956329E-2
