"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.689132265E0,6.660673618E-1,-1.150837421E0,2.482795715E-2
4.709121265E0,8.402191401E-1,-1.308172107E0,-9.488487244E-2
4.729446265E0,6.916021109E-1,-9.363805056E-1,-2.261104584E-1
4.749077265E0,4.273059368E-1,-4.836833179E-1,-3.583650589E-1
4.769395265E0,5.368125439E-1,-5.171470046E-1,-3.991727829E-1
4.791455265E0,6.371264458E-1,-4.986389577E-1,-4.645690918E-1
4.809015265E0,6.825021505E-1,-4.432017505E-1,-3.909492493E-1
4.819033265E0,6.758595705E-1,-4.001105428E-1,-4.628906250E-1
4.839002265E0,6.202503443E-1,-3.078953326E-1,-3.322105408E-1
4.849082265E0,5.803853273E-1,-2.174644470E-1,-3.137092590E-1
4.869063265E0,5.217163563E-1,2.533875220E-2,-2.320852280E-1
4.888957265E0,4.082283974E-1,2.227026224E-1,-1.189565659E-1
4.899231265E0,3.343021870E-1,3.321009278E-1,-9.350490570E-2
4.918970265E0,1.664775610E-1,5.534372330E-1,-1.988601685E-2
4.929035265E0,7.477557659E-2,6.537708640E-1,1.826000214E-2
4.949058265E0,-1.009607315E-1,8.643943071E-1,-1.600551605E-2
4.968942265E0,-2.907875776E-1,1.061126351E0,2.746582031E-4
4.978955265E0,-3.789225817E-1,1.169308901E0,1.389980316E-2
4.998940265E0,-6.013375521E-1,1.317188501E0,-3.342723846E-2
5.009037265E0,-6.868076324E-1,1.390505552E0,6.365203857E-2
5.028962265E0,-2.797174454E-1,4.680505395E-1,9.686470032E-3
5.039133265E0,-2.021353841E-1,2.932991982E-1,6.631183624E-2
5.049149265E0,-2.735598087E-1,3.351148367E-1,1.095104218E-1
5.069072265E0,-3.806619048E-1,3.531086445E-1,8.671855927E-2
5.089093265E0,-4.704323411E-1,3.066723347E-1,8.813953400E-2
5.108992265E0,-4.915797710E-1,2.199726105E-1,3.857898712E-2
5.119020265E0,-4.907145500E-1,1.674616337E-1,4.724502563E-2
5.139141265E0,-4.759383798E-1,7.308220863E-2,1.577548981E-1
5.158945265E0,-4.255869985E-1,-8.716869354E-2,2.450037003E-1
5.168955265E0,-3.970527649E-1,-1.677069664E-1,1.710615158E-1
5.179146265E0,-3.111820221E-1,-2.689318657E-1,2.226018906E-1
5.189293265E0,-2.451034188E-1,-3.690747619E-1,1.742782593E-1
5.209085265E0,-8.909177780E-2,-5.687505007E-1,2.007942200E-1
5.219101265E0,-3.416538239E-4,-6.861990690E-1,2.242822647E-1
5.233945265E0,8.468568325E-2,-7.859107256E-1,2.504663467E-1
5.249027265E0,2.844752073E-1,-1.072143316E0,1.462688446E-1
5.259036265E0,3.827595711E-1,-1.182576418E0,1.781110764E-1
5.269046265E0,4.903225899E-1,-1.270828485E0,8.190155029E-2
5.288974265E0,6.830581427E-1,-1.424741268E0,3.624916077E-2
5.298991265E0,7.698142529E-1,-1.490376830E0,-1.206398010E-3
5.308998265E0,5.573801994E-1,-9.545449018E-1,-1.407623291E-1
5.329064265E0,3.479825258E-1,-4.323393703E-1,-2.417898178E-1
5.349205265E0,2.947202921E-1,-2.476011664E-1,-4.144392014E-1
5.369002265E0,4.049421549E-1,-2.568482161E-1,-4.344244003E-1
5.389471265E0,4.743281603E-1,-2.188562304E-1,-4.424190521E-1
5.409198265E0,5.105671883E-1,-1.339305937E-1,-4.170379639E-1
5.428948265E0,4.919565916E-1,3.296303749E-2,-3.562612534E-1
5.439029265E0,4.742760658E-1,1.111692637E-1,-4.109516144E-1
5.449088265E0,4.321461916E-1,1.871922910E-1,-3.158149719E-1
5.469043265E0,3.607397079E-1,3.818719685E-1,-1.941165924E-1
5.479217265E0,3.133343458E-1,4.855445027E-1,-1.758975983E-1
5.499256265E0,1.855528355E-1,6.908938885E-1,-1.122665405E-1
5.519057265E0,2.549982071E-2,8.862886429E-1,-1.255741119E-1
5.529313265E0,-6.592953205E-2,9.831470251E-1,-7.195663452E-2
5.549035265E0,-2.662981153E-1,1.187504530E0,-1.807117462E-2
5.569030265E0,-4.520555139E-1,1.373802781E0,-7.022857666E-3
5.579143265E0,-5.448330641E-1,1.455896616E0,1.914978027E-3
5.598945265E0,-4.132426977E-1,8.992879391E-1,9.095191956E-3
5.609055265E0,-2.485072613E-1,4.784145355E-1,-6.399536133E-2
5.628943265E0,-1.757088900E-1,1.937294006E-1,2.088260651E-2
5.639355265E0,-1.574181318E-1,1.417601109E-1,1.310234070E-1
