"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.700421250E0,7.830655575E-2,-4.645598233E-1,1.384401321E-1
5.720363250E0,2.055543661E-2,-2.873885036E-1,5.610370636E-2
5.730384250E0,-8.365035057E-3,-2.053710222E-1,-7.421970367E-2
5.750598250E0,-5.090683699E-2,-4.724732637E-1,-2.361669540E-1
5.770344250E0,-8.679252863E-2,-7.018982172E-1,-3.856315613E-1
5.780567250E0,-1.015040278E-1,-8.142482042E-1,-4.250917435E-1
5.791928250E0,-1.141954064E-1,-9.121792316E-1,-4.868669510E-1
5.810412250E0,-1.427066326E-1,-1.070582747E0,-6.483898163E-1
5.820521250E0,-1.523327827E-1,-1.139361143E0,-7.140560150E-1
5.840406250E0,-1.817936897E-1,-1.262133479E0,-7.595739365E-1
5.860388250E0,-1.880383492E-1,-1.334463000E0,-8.067159653E-1
5.870491250E0,-2.007545829E-1,-1.347790837E0,-8.425836563E-1
5.890542250E0,-2.239390016E-1,-1.357084990E0,-8.967037201E-1
5.910479250E0,-2.522261739E-1,-1.343118548E0,-8.215169907E-1
5.930407250E0,-2.615798116E-1,-1.281228185E0,-7.592430115E-1
5.940515250E0,-2.697706521E-1,-1.224180341E0,-7.578954697E-1
5.960411250E0,-2.596056759E-1,-1.110634446E0,-5.828342438E-1
5.980604250E0,-2.512917221E-1,-9.491025209E-1,-4.283494949E-1
6.000442250E0,-2.348325551E-1,-7.521591187E-1,-3.655118942E-1
