"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.777891942E0,-4.860448837E-1,1.009375691E0,1.185321808E-1
3.797971704E0,-2.014494091E-1,1.218061805E0,2.416343689E-1
3.817876394E0,-1.772877276E-1,1.253718019E0,1.763944626E-1
3.828418509E0,-1.997497231E-1,1.246509671E0,2.065229416E-1
3.847985346E0,-3.197579682E-1,1.051202655E0,2.344160080E-1
3.867855805E0,-3.916580677E-1,8.677105904E-1,3.119287491E-1
3.877900215E0,-3.636152744E-1,7.881920338E-1,2.412242889E-1
3.897968022E0,-1.860314906E-1,6.734344959E-1,2.614297867E-1
3.908073323E0,-5.815373734E-2,6.371386647E-1,3.240680695E-1
3.928253049E0,2.665456533E-1,5.860795975E-1,3.758630753E-1
3.947969981E0,5.343444347E-1,4.659095705E-1,2.994136810E-1
3.958047303E0,6.239226460E-1,3.669278920E-1,3.059072495E-1
3.978012294E0,7.050687075E-1,1.116160303E-1,3.048925400E-1
3.997944542E0,6.457586884E-1,-2.739084661E-1,2.494831085E-1
4.017897604E0,6.255636811E-1,-5.688329935E-1,1.819114685E-1
4.027942114E0,4.146059752E-1,-4.232101142E-1,1.753864288E-1
4.038602869E0,2.624806762E-1,-2.875887156E-1,1.091127396E-1
4.058107686E0,4.927086830E-1,-4.559192955E-1,-2.006912231E-2
4.078026890E0,7.115904689E-1,-5.956666470E-1,-1.398420334E-1
4.097929941E0,8.545242548E-1,-7.375627160E-1,-3.192205429E-1
4.117925704E0,8.443531990E-1,-9.428450465E-1,-3.702526093E-1
4.128059164E0,7.888776064E-1,-1.054028869E0,-4.160118103E-1
4.147927759E0,6.465953588E-1,-1.289973259E0,-5.147876740E-1
4.167884658E0,4.968300462E-1,-1.469986200E0,-5.401239395E-1
4.187894133E0,4.508900046E-1,-1.546569347E0,-6.947336197E-1
4.197961879E0,4.829544425E-1,-1.559824228E0,-6.641035080E-1
4.208042752E0,5.383865237E-1,-1.589266777E0,-6.743106842E-1
4.228553156E0,6.126119494E-1,-1.478458047E0,-7.105703354E-1
4.248088757E0,5.939513445E-1,-1.422718167E0,-6.711177826E-1
4.268050658E0,4.594165683E-1,-1.394618511E0,-6.619939804E-1
4.287996383E0,2.424550056E-1,-1.403071046E0,-4.907531738E-1
4.298072004E0,1.283163428E-1,-1.386496425E0,-4.506340027E-1
4.317911969E0,-6.313949823E-2,-1.314418316E0,-4.129571915E-1
4.337877461E0,-1.733799577E-1,-1.164805412E0,-3.214197159E-1
4.347954543E0,-1.768877804E-1,-1.057243347E0,-2.621517181E-1
4.367873604E0,-1.926272810E-1,-7.683125138E-1,-6.964111328E-2
4.377882614E0,-2.004193664E-1,-6.358215213E-1,-5.353069305E-2
4.397862372E0,-2.815973163E-1,-4.153113067E-1,1.968383789E-3
4.407891998E0,-3.652229607E-1,-3.118160963E-1,1.300621033E-2
4.417912311E0,-4.651157558E-1,-2.284658700E-1,7.973289490E-2
4.437911546E0,-6.953323483E-1,-6.061505526E-2,1.319446564E-1
4.448059085E0,-8.040492535E-1,2.293431759E-2,1.533565521E-1
4.467968240E0,-9.420458078E-1,2.359895110E-1,1.712579727E-1
4.478171932E0,-9.789910316E-1,3.518398106E-1,2.392501831E-1
4.497990451E0,-3.410093188E-1,2.636531889E-1,1.715955734E-1
4.517898581E0,-9.428447485E-2,2.335024774E-1,2.089920044E-1
4.537938364E0,-3.547966480E-3,3.292027414E-1,1.852054596E-1
4.557906809E0,-5.111563206E-2,4.625169635E-1,2.216587067E-1
4.577956171E0,-1.161174476E-1,5.617609024E-1,1.341257095E-1
4.597862261E0,-1.797555387E-1,6.192413568E-1,2.156171799E-1
4.617848784E0,-1.283519566E-1,6.644061208E-1,1.569185257E-1
4.628017204E0,-8.114537597E-2,6.846779585E-1,1.466655731E-1
4.638066414E0,-1.474559307E-3,7.124125957E-1,2.253789902E-1
